FeatureID	Domain	Phylum	Class	Order	Family	Genus	Species	RSV
92e6b8b4825a40017bfbaea6f0c516e9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_panaciterrae	25934
bf942dde8e5b432490a62d00564c7688	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_panaciterrae	25935
77839e0bba33392ff3c7f3a45d2f75b2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25936
8abc9a8cbe85bac85748c4ab5f823043	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25937
705afd47bc0cd309b73fede73f33a75d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25938
f70dd0251d29fc761b2ff5a71e3bca62	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25939
563b025d12dc4e4684f48d0e77414783	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25940
43f9c85280e35488ff855ec1fa21a957	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25941
b56f0ac01832e6310fbd6b2ed795f478	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25942
9e1e855c937acf9750b301da6f472f97	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25943
016ba3ee2803194a2d71cf3974cb0efb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_paucimobilis	25944
d2a0b849b5d93a2843bea54df2929960	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25945
1741635e61c86d64fac61979611b064d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25946
54480d228a3840a89e92e8d51e62d6b0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25947
7ed0a0226f0a0a22c775fdb528d89647	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25948
9dab292d1c949c7f0c3833a54300770f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25949
38129f743142f535ef60fbb99b3da266	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25950
8848d1cb48eddd4ca8dd9ac2684436e1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25951
7d99b65a584f1baabf2c5a2e4eba7c1f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25952
869ef66186e8079ad41885a1802c08d2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_phyllosphaerae	25953
96aa7cc3f8fbc90ccb4aa974ec21debc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_polyaromaticivorans	25954
755b624a194c1d40dcbaacc65cf5a7df	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_rhizophila	25955
3b091905599d0faa0221367ba3b9640c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_rubra	25956
9fd92099158956659068f2569e41ab93	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_rubra	25957
7399f9a45344bfb4756ecb1d346e1f90	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola	25958
d1a85b4de92e6b2dd3e8544cbea02a47	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas	Sphingomonas_sediminicola	25959
d91129a242916934ce135dc65bd75589	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25960
c25be7294e32f0f55739e88867908524	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25961
0b224116367227e899c724802dc678fd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25962
156279853e90094e5dbe8aed31fd33e5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25963
6c0482a97738b51a525f77209f01006b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25964
e0f37edfbb2859f95511109fb30645a4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25965
e83d93423aa9f14b233718f6b5df19ae	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25966
f49716b616436df421bf2413eecb466a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25967
7d4fed42fa277166882c825c8adea984	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25968
80206aa8ea9664c285419e89cd85e268	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25969
f08cc86dbcdbabd365c72d22aa23f34d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25970
80853d28e0537547f3d1d2274aa2db4b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25971
6712d7fdc776f290a13682b7759a80e0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25972
1160378984bf03abff2fa712537d2a63	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25973
a025ea729b528fe560ff99f8a10d6dde	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25974
07f1557e31c9eb86d7f17fa8d461e5c2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25975
74d0e0141fa8cec761e8048f7f15de3e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25976
f5f32357ba84be35f9ce2432071207b4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25977
7777b93ba7b6f29397f68834f8bdd14e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25978
d0551153e5eeeb72ab9e72a0bde97c7a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25979
b0cfdc4803bc7574c87f5fb3fa7338ec	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25980
b2006636f953e43837ceaaeeb3689b4e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25981
26ff4d5a48b8af9f8bd15791008be435	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25982
252e757307e3e1929833353671cab07e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25983
650dc573857413330ea96c3ca344bd01	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25984
7bc1218e8b2ce99aa275f2fbd36d808e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25985
a8c578b036c1a386cfcdcb229758e74e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25986
23b5c2a2233721ded9ed67d1b4115862	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25987
3247f578a8dbaaf75389865e53441a5b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25988
79edd96f1638c1355ed0c197782e0eb7	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25989
3d02f97e5eaff24b731d6f021493ce46	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25990
0b0f780750adeeea1ed95bdc5bc08496	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25991
1f587cb3693a72cc602c8b03b5a2381d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25992
923cbca9821c4ca7f956a6e96c470b8f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25993
c2c0754d86a3a2d370fcd4220f7bbeaf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25994
1c3c0b0ad496ffb9162d5b34a9276af9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25995
f426f8f92facf9fa53222f3e2074b9ff	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25996
9b5d55e07cb4eb78df62730f673d958b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25997
f29782cdc91418c3f0d28ab3890bf6ce	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25998
50e0cbd9a2ff7fbeb60caef6928f98c6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		25999
f0c5bcac9b465fa02a4fb86bcc8e3deb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26000
541cd7533817d01bff9fe99b81e93e30	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26001
61fa92cd90acc0d569b4fbbc07374dcf	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26002
0dce71ba04da942c1e99fc778ad70afa	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26003
4ca1c2e3e076ea6d719131dfeab091b0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26004
82f3327e22e20c687ab1f428379ab553	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26005
72b170a41cf3af372357402302b1fccd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26006
25a233e7198066603314852898a43af2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26007
c951bd0ee084550d790348eceebcc995	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26008
28cbcf2bf253344e37b86355150a7e97	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26009
65b6e1e8693b7de5b9b58eac73ce1d4a	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26010
c20656f64537b9c0b3af59f26f49abcc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26011
9688a0aad02fff59d3bdc71059b00e7d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26012
6628c8c9c4bcd9d19db0d9e8a8fd1042	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26013
236576b79bd5e76798180728a2f2a783	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26014
7d33694fc3bef79d6aca442f4e57dca2	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26015
f4c3514bed28ee77860602c23f98f0de	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26016
25c4d440deb559a5d852f1a8465a8e1d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26017
52e313f9ccbe804e50373b8a1e6a30fc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26018
b01a01687d7cf8e0ad2e889797c0852d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26019
97ab6d64cd180b9882430e4bb85e8c7e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26020
2cbbaf5ffdfc5ce705843cac50dc3ea4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26021
3e78fd994604635e72c3c123319a42b8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26022
7030722f6c5be0c604ad64dd069f0dfd	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26023
cef62363fe9ebff1a70085395b34824f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26024
c3dc00f2fe7bd0fd58a345559b82daf9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26025
b83adc32d31e0a88ebe7033ae9bf66db	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26026
052dfd56ee53af2c5eaf4aa77ad85fb6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26027
935992bade90c4dfe891523c0cbfd45c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26028
e0bf45ad9ebe12c24c9f0091f849cdb3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26029
397b0fee3bb2b7049385c854fd762f12	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26030
9fbbd8ff54816cbfd703b5106c53749e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26031
1b6f1a9bc422635a93fb67b317bc9f75	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26032
9eb7f2ef7e0d030810feee7f369e0907	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26033
c0ca765819fd157ece2dc9e9f5f6aeb4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26034
42c48cac14b2b8c56ec55c8c38344ff6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26035
4840eb0b79064ad3f4ada870df5dd82c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26036
bb834fb1b3c10fd3d76d1ff24faf6d40	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26037
ded1e920884e6d16b7b3e91e56aecdd9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26038
50127842b5f9c200b13c427b6e2f13fb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26039
7eea54d66ddbd04ac98c7ce8c9f9780f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26040
aec5688b8b384c05a643eb25b4b1514b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26041
1eea86b86c435175f681f56765bac223	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26042
3afaa0d1de3081a08b05006dc5f32080	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26043
539b6d8e81d40a2b0df17a5ec742239f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26044
15c6ef0ccc54fbb36146703f954abfc3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26045
2853ea71a35910525982e9e4f3c3fc64	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26046
6264c22d39003bdc64318831447c59da	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26047
f903dfe0d53e771d3aea39c2022c4ed5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26048
cdd823288e691e2b9ad8decfca57f2f5	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26049
51373a79c3eeb3d6459f4d903d4e81f3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26050
aedb449860c02db221fa38f5cdde936b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26051
81530c0adf8194ae407e38ff1b162886	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26052
3640214288ea4059db4ec2f4c90996c9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26053
7fe78f6a0eb1af2532d565d369e4fd45	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26054
58a6c7e932fc14a7396f4fd2d22b8c67	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26055
e635aa9d6016d982c4573f2c1a162672	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26056
5cc26fa84239de72e64ec8f1de2dd840	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26057
6679ca635af5cf411ce2e04eb77a7673	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26058
cad3a35eb88f3c76a4b47851b65eacde	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26059
ee57fcab382a407cbb2e2d0b7257a8a0	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26060
215edc874f52a838f7cecd2222dfecc8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26061
8b78116de973ec08ad892b954ec9d1d3	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26062
d5d83706403838c024a374305a6cf91e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26063
3b5697f1d95c5c730819ae9919329fc8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26064
8767ffda4fc0cc18e334e1674232450f	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26065
288fca3ef8e03fdd914c29145ca52223	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26066
039591431f8f24b51665ebf80b11b4b1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26067
ad7f4a780f5c48a8c190be1e1cf84653	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26068
8e7d97467bb65e6fdc4e0355e97263b9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26069
6dba2014ccb4ab16b7d37ef1d7acaf40	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26070
f795c78f21296d6eee05454700eaca18	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26071
4080c4fb82c6c1b8ffd8c131627d35ab	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26072
4b16568ce269b3d4b5b679702f5f6bd4	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26073
3b92fd11484ffce128e46c9e5722bd95	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26074
84e4beed7d3a656687a4e58f56b04159	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26075
e4e8e3bd776aa1f413494917d39aee09	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26076
c1e8017f8154bf6477d5099e71d5fef8	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26077
33c8b328305f9484d73553646f2df390	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26078
12a9763473693be799d403fe4201a6bb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26079
b7bc1b0571f09ae1931ae9f27bed2b9c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26080
a64906b5de8499fe0b8c88c5225f0854	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26081
262072a5dfb5a90006c7170a783bfee1	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26082
84167a9a9878e1ed66a21662364968a6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26083
cdcc88194cbf4ce0978c766b8570db98	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26084
94de9a59399f76f40df6ca1dde7fb87e	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26085
196c992d3a0111274a86ea8ba821f364	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26086
88aa85c8595c8664ee3fea12bf8fa01b	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26087
8a449376db3325087fb7b9a7dd326759	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26088
b5085c7ecdef0bbd6255cdba4892a9fb	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26089
7e80e33953266355117915867f15f74c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26090
c9c4bb4dd00590c9ec19a1c2bc535e03	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26091
e82703fabfafd21ba9c65ed82ec7b320	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26092
24000ec7f362042b204aeea6e5b0c8dc	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26093
8b81937bab89ca03e181981176c3524c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26094
c996d53b166404ea4ed6db7d9f3623f9	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26095
b86256321a93a50fc220f8d5f1fd6c29	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26096
7ce8d2c0b83b0e5b00aeb609f1e5183c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26097
0f210602b23a46b5bbef2d3b0ee470ac	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26098
f99b8871e5294cd842c3eb6a8b6be28c	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26099
4abd6c2214d3d4ecabf1f9d7eb7402e6	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26100
e817135ebeb6a92178f543e8da182e7d	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26101
49e03cb40231287158f6ee68cf631f70	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26102
2bf821ce415603b55de6aa2fd66f8d00	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26103
b409162644af823628867e9717d756ab	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26104
6b2a4d8915117e5cdecef5ec4c6cbe11	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26105
4608d40e2306802649f3378964fbb971	Bacteria	Proteobacteria	Alphaproteobacteria	Sphingomonadales	Sphingomonadaceae	Sphingomonas		26106
